1712785193.36999, 123.214, 116.403, 124.778, 129.959
1712785194.371, 115.961, 114.157, 137.932, 127.558
1712785195.37204, 82.244, 84.226, 91.865, 89.406
1712785196.37308, 133.095, 122.796, 126.316, 139.818
1712785197.37399, 120.941, 136.953, 135.461, 97.55
1712785198.37501, 125.263, 122.448, 128.527, 115.552
1712785199.37604, 125.159, 141.125, 132.271, 120.767
1712785200.37707, 124.714, 111.374, 114.804, 169.189
1712785201.37799, 130.48, 113.925, 119.336, 110.07
1712785202.37902, 132.787, 125.763, 122.695, 138.062
1712785203.38003, 111.722, 126.919, 129.283, 91.34
1712785204.38106, 112.68, 126.857, 139.13, 102.124
1712785205.38199, 170.776, 163.645, 156.917, 153.485
1712785206.38301, 127.423, 127.469, 128.801, 129.189
1712785207.38402, 131.797, 121.526, 124.924, 134.964
1712785208.38505, 176.219, 115.968, 122.63, 126.13
1712785209.38598, 130.46, 127.148, 115.806, 132.759
1712785210.38701, 121.832, 157.311, 149.661, 123.712
1712785211.38804, 127.485, 117.499, 128.783, 70.387
1712785212.40034, 137.183, 129.679, 126.758, 130.251
1712785213.40138, 92.87, 88.496, 99.834, 87.717
1712785214.40199, 119.639, 125.716, 118.5, 141.624
1712785215.40301, 141.862, 167.265, 172.893, 118.497
1712785216.40403, 124.098, 139.528, 127.865, 102.105
1712785217.40506, 87.537, 166.809, 130.807, 152.8
1712785218.40599, 128.323, 117.786, 115.968, 131.568
1712785219.41532, 100.76, 104.48, 134.616, 146.482
1712785220.41635, 135.464, 168.916, 129.754, 122.833
1712785221.41738, 132.793, 126.835, 126.016, 135.794
1712785222.41799, 128.59, 120.343, 130.13, 123.089
1712785223.41902, 127.064, 118.026, 125.621, 130.002
1712785224.42005, 130.138, 113.078, 123.848, 90.661
1712785225.42108, 131.59, 112.198, 127.909, 123.119
1712785226.42204, 135.78, 137.172, 118.315, 91.749
1712785227.42309, 127.218, 131.099, 131.1, 120.684
1712785228.42411, 155.938, 162.104, 125.423, 142.236
1712785229.42514, 141.867, 159.019, 167.835, 166.099
1712785230.42598, 130.018, 110.497, 125.154, 130.954
1712785231.42701, 124.929, 131.408, 135.665, 109.593
1712785232.42803, 128.1, 140.078, 131.353, 120.984
1712785233.42906, 92.469, 165.025, 168.614, 92.188
1712785234.42998, 106.284, 89.436, 151.407, 109.013
1712785235.431, 118.745, 125.583, 91.595, 142.138
1712785236.43201, 136.422, 145.966, 135.478, 156.195
1712785237.43304, 127.48, 114.803, 118.82, 124.779
1712785238.43399, 132.593, 127.565, 123.396, 133.852
1712785239.43502, 117.076, 101.578, 110.474, 122.82
1712785240.43605, 134.766, 77.116, 86.171, 91.666
1712785241.43718, 92.809, 166.584, 142.035, 157.837
1712785242.43798, 122.506, 83.936, 145.032, 99.732
1712785243.43902, 91.451, 87.492, 106.665, 85.435
1712785244.44005, 130.793, 130.898, 133.441, 117.174
